line_no,en,vi,tr,es
745,Their relations with the human race were now not quite the same as they had been before.,Quan hệ của chúng với giống người đã không hoàn toàn như trước đây nữa.,İnsan soyuyla ilişkileri pek eskisi gibi değildi artık.,Sus relaciones con la raza humana no eran como habían sido antes.
746,"The human beings did not hate Animal Farm any less now that it was prospering; indeed, they hated it more than ever.",Lòng thù hận của giống người đối với Trại Súc Vật không những không giảm mà còn tăng vì nó ngày càng thịnh vượng hơn.,İnsanların Hayvan Çiftliği'ne duydukları nefret azalmış değildi; tam tersine çiftliğin geliştiğini gördükçe her zamankinden daha çok nefret eder olmuşlardı.,"Los seres humanos, por su parte, no odiaban menos a «Granja Animal», ahora que estaba prosperando; al contrario, la odiaban más que nunca."
747,"Every human being held it as an article of faith that the farm would go bankrupt sooner or later, and, above all, that the windmill would be a failure.","Ai cũng tin là trước sau gì thì cái trại này cũng phá sản mà thôi, còn cối xay gió thì thất bại là cái chắc.","Hepsi de, çiftliğin eninde sonunda sıfırı tüketeceğine, daha da önemlisi yel değirmeni tasarısının tam bir fiyaskoyla sonuçlanacağına yürekten inanıyordu.","Cada ser humano tenía por seguro que, tarde o temprano, la granja iba a declararse en quiebra, y sobre todo, que el molino de viento sería un fracaso."
748,"They would meet in the public-houses and prove to one another by means of diagrams that the windmill was bound to fall down, or that if it did stand up, then that it would never work.","Họ thường tụ tập trong các quán bia rồi vẽ các sơ đồ để chứng minh rằng cối xay gió nhất định sẽ sập, mà nếu không sập thì cũng sẽ chẳng hoạt động được.","Meyhanelerde bir araya geliyorlar, yel değirmeninin asla yapılamayacağını, yapılsa bile hiçbir zaman işlemeyeceğini birbirlerine çizimlerle anlatıp kanıtlamaya çabalıyorlardı.","Se reunían en las tabernas y se demostraban los unos a los otros, por medio de diagramas, que el molino estaba destinado a caerse o, si se mantenía en pie, que jamás funcionaría."
749,"And yet, against their will, they had developed a certain respect for the efficiency with which the animals were managing their own affairs.","Nhưng dù không thích, họ vẫn phải nể lũ súc vật vì chúng quản lí trang trại khá hiệu quả.","Öte yandan, hayvanların kendi işlerinin üstesinden beceriyle gelmelerine, istemeye istemeye de olsa hayranlık duyuyorlardı.","Y, sin embargo, contra sus deseos, llegaron a tener cierto respeto por la eficacia con que los animales estaban administrando sus propios asuntos."
750,One symptom of this was that they had begun to call Animal Farm by its proper name and ceased to pretend that it was called the Manor Farm.,"Chứng cớ là họ đã bắt đầu gọi trại này là Trại Súc Vật và đã thôi giả đò là nó vẫn mang tên là Điền Trang. Họ cũng không còn ủng hộ ông Jones nữa, ông này đã mất hết hy vọng chiếm lại được trang trại và đã đi làm ăn ở nơi khác rồi.","Çiftliğin adının aslında Beylik Çiftlik olduğunu ileri sürüp durmaktan caymış olmaları ve artık Hayvan Çiftliği adını kullanmaları, bunun bir göstergesiydi.",Uno de los síntomas de esto fue que empezaron a llamar a «Granja Animal» por su verdadero nombre y dejaron de pretender que se llamara «Granja Manor».
751,"They had also dropped their championship of Jones, who had given up hope of getting his farm back and gone to live in another part of the county.","Chứng cớ là họ đã bắt đầu gọi trại này là Trại Súc Vật và đã thôi giả đò là nó vẫn mang tên là Điền Trang. Họ cũng không còn ủng hộ ông Jones nữa, ông này đã mất hết hy vọng chiếm lại được trang trại và đã đi làm ăn ở nơi khác rồi.",Çiftliğini geri alma umudunu yitirip ülkenin başka bir yöresine gitmiş olan Jones'u savunmaktan da vazgeçmişlerdi.,"También desistieron de apoyar a Jones, el cual había perdido las esperanzas de recuperar su granja y se fue a vivir a otro lugar del país."
752,"Except through Whymper, there was as yet no contact between Animal Farm and the outside world, but there were constant rumours that Napoleon was about to enter into a definite business agreement either with mr Pilkington of Foxwood or with mr Frederick of Pinchfield — but never, it was noticed, with both simultaneously.","Tuy hiện nay mọi quan hệ giữa Trại Súc Vật với thế giới bên ngoài đều thông qua Whymper, nhưng người ta đồn rằng Napoleon sắp sửa kí kết hợp đồng thương mại hoặc là với Trại Cáo của Pilkington hoặc là với Trại Keo của Frederick, nhưng thiên hạ cũng nói rằng sẽ không có chuyện kí với cả hai trại cùng một lúc.","Hayvan Çiftliği ile dış dünya arasında, Whymper dışında hiçbir bağ yoktu, ama Napoléon'un ya Foxwood Çiftliği'nden Bay Pilkington'la ya da Pinchfield Çiftliği'nden Bay Frederick'le somut bir iş anlaşması yapmak üzere olduğu yolunda sürekli söylentiler dolaşıyor, ancak hiçbir zaman ikisiyle birden aynı anda anlaşmayacağı konuşuluyordu.","Exceptuando a Whymper, aún no existía contacto alguno entre «Granja Animal» y el mundo exterior, pero circulaban constantes rumores de que Napoleón iba a celebrar definitivamente un convenio comercial con el señor Pilkington, de Foxwood, o con el señor Frederick, de Pinchfield; pero nunca —se hacía constar— con los dos simultáneamente."
753,It was about this time that the pigs suddenly moved into the farmhouse and took up their residence there.,Cũng khoảng thời gian đó lũ lợn đột ngột chuyển vào sống trong toà nhà chính.,"İşte tam o sıralar, domuzlar, çiftlik evine taşındılar, orayı kendilerine mesken edindiler.","Fue más o menos en esa época cuando los cerdos, repentinamente, se mudaron a la casa de la granja y establecieron allí su residencia."
754,"Again the animals seemed to remember that a resolution against this had been passed in the early days, and again Squealer was able to convince them that this was not the case.",Lần này lũ súc vật cũng cho rằng ngay từ những ngày đầu tiên chúng đã thông qua quyết định là không con nào được dọn vào sống trong ngôi nhà chính. Chỉ Điểm lại thuyết phục được chúng rằng chúng đã lầm.,"Hayvanlar bir kez daha böyle bir davranışı yasaklayan bir karar alınmış olduğunu anımsar gibi oldularsa da, Squealer onları bir kez daha durumun hiç de böyle olmadığına inandırmayı başardı.","De nuevo los animales creyeron recordar que en los primeros tiempos se había aprobado una resolución en contra de tal medida, y de nuevo Squealer hubo de convencerlos de que no era así."
755,"It was absolutely necessary, he said, that the pigs, who were the brains of the farm, should have a quiet place to work in.","Loài lợn là bộ óc của cả trại, nó nói, cho nên cần phải dành cho các đồng chí ấy những chỗ yên tĩnh để làm việc.",Çiftliğin beyinleri olan domuzların sessiz ve sakin bir yerde çalışmalarının kesinlikle gerekli olduğunu söyledi.,"Resultaba absolutamente necesario, dijo él, que los cerdos, que eran el cerebro de la granja, dispusieran de un lugar tranquilo para trabajar."
756,It was also more suited to the dignity of the Leader (for of late he had taken to speaking of Napoleon under the title of “Leader”) to live in a house than in a mere sty.,Lãnh tụ (thời gian gần đây nó bắt đầu gọi Napoleon là lãnh tụ) phải sống ở một nơi xứng đáng chứ không thể cứ sống mãi trong chuồng heo được.,"Kaldı ki, Önderin (son zamanlarda Napoléon'dan hep ""Önder"" diye söz eder olmuştu) saygınlığı açısından, basit bir ağıl yerine bir evde yaşaması daha uygundu.",También era más apropiado para la dignidad del Líder (porque últimamente había comenzado a referirse a Napoleón con el título de «Líder») que viviera en una casa en vez de en una simple pocilga.
757,"Nevertheless, some of the animals were disturbed when they heard that the pigs not only took their meals in the kitchen and used the drawing-room as a recreation room, but also slept in the beds.",Tuy vậy một số con tỏ ra lo lắng khi nghe nói rằng lũ lợn không những ăn trong bếp và nghỉ trong phòng khách mà còn ngủ cả trên giường nữa.,"Gene de, bazı hayvanlar, domuzların yemeklerini mutfakta yemekle ve oturma odasını eğlence salonu olarak kullanmakla kalmadıklarını, aynı zamanda yataklarda yattıklarını işittiklerinde epeyce rahatsız oldular.","No obstante, algunos animales se molestaron al saber que los cerdos, no solamente comían en la cocina y usaban la sala como lugar de recreo, sino que también dormían en las camas."
758,"Boxer passed it off as usual with “Napoleon is always right!”, but Clover, who thought she remembered a definite ruling against beds, went to the end of the barn and tried to puzzle out the Seven Commandments which were inscribed there.","Chiến Sĩ vẫn nói ""Đồng chí Napoleon lúc nào cũng đúng"", nhưng Bà Mập thì cho rằng chắc chắn là có qui định cấm ngủ trên giường nên đã đi ra đầu hồi nhà kho để xem Bảy Điều Răn. Nhưng nó chỉ nhận được mặt chữ chứ không thể ghép vần được, nó đành đi tìm Muriel.","Boxer, bu durumu her zamanki gibi, ""Napoléon her zaman haklıdır!"" diyerek geçiştirdi; ama yatakta yatmayı yasaklayan kesin bir yasa olduğunu anımsar gibi olan Clover, büyük samanlığın duvarının önüne gitti ve orada yazılı olan Yedi Emir'i okumaya çalıştı.","Boxer lo pasó por alto, como de costumbre, repitiendo «¡Napoleón siempre tiene razón!», pero Clover, que creyó recordar una disposición concreta contra las camas, fue hasta el extremo del granero e intentó descifrar los siete mandamientos, que estaban allí escritos."
761,Does it not say something about never sleeping in a bed?”,"""Muriel"", Bà Mập bảo, ""đọc cho tôi nghe Điều Răn Thứ Tư. Có phải là không bao giờ được ngủ trên giường không?""",Yatakta asla yatılmaması konusunda bir şey diyor mu?,¿No dice algo respecto a no dormir nunca en una cama?
762,With some difficulty Muriel spelt it out.,Muriel phải đánh vần mãi mới xong.,"Yazıyı güçbela okuyabilen Muriel, ""Hiçbir hayvan çarşaf serili yatakta yatmayacak yazıyor,"" dedi.","Con un poco de dificultad, Muriel lo deletreó."
