line_no,en,vi,tr,es
3767,"Fashion, by which what is really fantastic becomes for a moment universal, and dandyism, which, in its own way, is an attempt to assert the absolute modernity of beauty, had, of course, their fascination for him.","Thời trang, thứ mà nhờ nó cho nên những gì thật sự kỳ quái lại trở thành phổ thông trong chốc lát, và Ăn diện, thứ mà, theo cách riêng, là nỗ lực khẳng định chất hiện đại tuyệt đối của sắc đẹp, đã, dĩ nhiên, mê hoặc cậu.",Gerçekdışı olanı bir an için evrensel kılan modada ve güzelliğin mutlak çağdaşlığının kendince bir vurgulaması olan züppelikte de Dorian çekici bir şey bulmuyor değildi.,"La moda, por medio de la cual lo puramente fantástico se hace por un momento universal, y el dandismo que, a su manera, trata de afirmar la modernidad absoluta de la belleza, le fascinaban."
3768,"His mode of dressing, and the particular styles that from time to time he affected, had their marked influence on the young exquisites of the Mayfair balls and Pall Mall club windows, who copied him in everything that he did, and tried to reproduce the accidental charm of his graceful, though to him only half-serious, fopperies.","Cách ăn mặc của cậu, và những phong cách riêng mà thỉnh thoảng cậu ưa dùng, có ảnh hưởng rõ rệt lên những chàng công tử bột của các buổi khiêu vũ ở Mayfair và các cửa sổ câu lạc bộ Pall Mall, họ sao chép tất cả những gì mà cậu làm, cố mô phỏng sự quyến rũ ngẫu nhiên của lối ăn diện tuy duyên dáng, thế nhưng với cậu chỉ nghiêm túc nửa vời.","Giyinme tarzı ve zaman zaman benimsediği modalar, Mayfair balolarındaki, Pall Mall Kulübü’ndeki gençler üzerinde belirgin bir etki bırakıyordu. Bu gençler onun her yaptığına öykünüyor, onun aslında pek ciddiye almadığı zarif yapmacıklıklarının yan ürünü olan çekiciliğini, sevimliliğini elde etmeye çalışıyorlardı.","Su manera de vestir y los estilos peculiares, que de cuando en cuando propugnaba, tenían una marcada influencia en los jóvenes elegantes que se dejaban ver en los bailes de Mayfair o detrás de los ventanales de los clubs de Pall Mall, y que copiaban todo lo que Dorian Gray hacía, esforzándose por reproducir el encanto pasajero de sus graciosas coqueterías, que, para él, nunca llegaban a ser del todo serias."
3769,"For, while he was but too ready to accept the position that was almost immediately offered to him on his coming of age, and found, indeed, a subtle pleasure in the thought that he might really become to the London of his own day what to imperial Neronian Rome the author of the Satyricon once had been, yet in his inmost heart he desired to be something more than a mere arbiter elegantiarum, to be consulted on the wearing of a jewel, or the knotting of a necktie, or the conduct of a cane.","Bởi vì, mặc dù cậu quá sẵn sàng đảm nhận cái địa vị gần như được dâng ngay cho cậu ở độ tuổi trưởng thành, và, quả thật, đã thấy một niềm vui tinh tế trong ý nghĩ rằng cậu có thể thật sự trở thành, với London trong thời của cậu, một người mà tác giả Satyricon xưa kia đã trở thành với Rome thời hoàng đế Nero, tuy nhiên, tận đáy lòng, cậu vẫn mong được trở thành ai đó vai vế hơn là chỉ một arbiter elegantiarum1, để mà được hỏi ý kiến về cách đeo đá quý, hoặc lối thắt cà-vạt, hoặc phép dùng ba- toong.","Dorian gerçi ergenliğe erişir erişmez önünde açılan konuma seve seve yerleşmişti. Hatta, “Satyricon” yazarının5 bir zamanlar Neron Roma’sında oynadığı rolü kendisinin Londra’da oynayabileceğini düşündükçe gizli bir zevk duymuyor da değildi. Gene de gönlünün en derinlerinde, sadece mücevher kullanmak, boyunbağı bağlamak, baston tutmak gibi konularda danışılacak bir arbiter elegantiarum – zarafet hakeminden öte bir şeyler olmak arzusu yaratıyordu.","Porque, si bien estaba totalmente dispuesto a aceptar la posición privilegiada que se le ofreció casi de inmediato al alcanzar la mayoría de edad, y hallaba un placer sutil en la idea de que podía verdaderamente convertirse para el Londres de su época en lo que el autor del Satiricón había sido en otro tiempo para la Roma imperial de Nerón, en lo más íntimo de su alma deseaba ser algo más que un simple arbiter elegantiarum, a quien se consulta sobre la manera de llevar una joya, de cómo anudar una corbata o sobre cómo manejar un bastón."
3770,"He sought to elaborate some new scheme of life that would have its reasoned philosophy and its ordered principles, and find in the spiritualizing of the senses its highest realization.","Cậu tìm cách dựng lên một giản đồ mới nào đó về cuộc sống, với triết lý chặt chẽ và các nguyên tắc nhất quán, và tìm cách hiện thực nó ở mức độ cao nhất bằng việc tinh thần hóa các giác quan. 1 Người am hiểu về sự thanh lịch. (Tiếng La-tinh)","Akılcı bir felsefeye, düzenli ilkelere sahip kendinin en üst düzeyde gerçekleştirilmesini duyuların tinselleştirilmesinde bulan yepyeni bir yaşam şeması geliştirmeye çalışıyordu.","Dorian Gray trataba de inventar una nueva manera de vivir que descansara en una filosofía razonada y en unos principios bien organizados, y que hallara en la espiritualización de los sentidos su meta más elevada."
3771,"The worship of the senses has often, and with much justice, been decried, men feeling a natural instinct of terror about passions and sensations that seem stronger than themselves, and that they are conscious of sharing with the less highly organized forms of existence.","Sự tôn thờ giác quan đã bị gièm pha một cách thường xuyên và rất công bằng, con người cảm thấy một bản năng sợ hãi tự nhiên với những đam mê và cảm giác có vẻ mạnh hơn chính họ và bị họ nhận ra là có chung với những hình thái tồn tại được tổ chức không cao bằng.","Duyuların kutsallaştırılması çok zaman, hem de çok haklı olarak kınanmış, kötülenmiştir. İnsanoğlu, kendinden daha güçlü biri görünen (ve kendinden daha aşağı düzeydeki yaşam türleriyle paylaştığının bilincinde olduğu) tutku ve duyulara karşı doğal bir ürkü güdüsü besleyegelmiştir.","El culto de los sentidos ha sido censurado con frecuencia y con mucha justicia, porque al ser humano su naturaleza le hace sentir un terror instintivo ante pasiones y sensaciones que le parecen más fuertes que él, y que es consciente de compartir con formas inferiores del mundo orgánico."
3772,"But it appeared to Dorian Gray that the true nature of the senses had never been understood, and that they had remained savage and animal merely because the world had sought to starve them into submission or to kill them by pain, instead of aiming at making them elements of a new spirituality, of which a fine instinct for beauty was to be the dominant characteristic.","Nhưng Dorian Gray cho rằng dường như bản chất thật của các giác quan vẫn chưa từng được thấu hiểu, và rằng chúng vẫn còn man rợ và thú tính chỉ vì thế giới này cứ tìm cách bỏ đói chúng để bắt quy phục hoặc giết chết chúng bằng nỗi đau, thay vì nhắm đến việc làm cho chúng thành cơ sở của một đức tin mới, mà bản năng cao cả về cái đẹp sẽ là đặc điểm vượt trội.","Oysa Dorian Gray’e öyle geliyordu ki, duyuların gerçek doğası hiçbir zaman anlaşılmamıştı. Duyular yabanıl ve hayvansı kalmak zorunda bırakılmışlardır, çünkü dünya onları aç bırakarak ezmek ya da acı çektirerek öldürmek emeli gütmüştür. Oysa onların baskın özelliği güzellik konusunda incelikli bir sezgi olan yeni bir tinselliğin öğeleri haline gelmeleri gerekirdi.","Pero Dorian Gray consideraba que nunca se había entendido bien la verdadera naturaleza de los sentidos, que habían permanecido en un estado salvaje y animal sencillamente porque el mundo había tratado de someterlos por el hambre y matarlos por el dolor, en lugar de proponerse convertirlos en elementos de una nueva espiritualidad, en la que el rasgo dominante sería un admirable instinto para captar la belleza."
3773,"As he looked back upon man moving through history, he was haunted by a feeling of loss.","Lúc cậu nhìn con người đi qua Lịch sử, cậu bị ám ảnh bởi cảm xúc mất mát.","Dorian, eskiye dönüp, tarih boyunca insanlığın gelişmesini inceledikçe bir yitim duygusuna kapılıyordu.","Al contemplar el camino recorrido por el ser humano desde los albores de la historia, le dominaba un sentimiento de pesar."
3774,So much had been surrendered!,Biết bao nhiêu điều đã bị từ bỏ! và vì mục đích thật tầm thường!,İnsanoğlu neler elden çıkarmıştı!,¡Eran tantas las capitulaciones!
3775,and to such little purpose!,Biết bao nhiêu điều đã bị từ bỏ! và vì mục đích thật tầm thường!,Hem de boşu boşuna!,¡Y con tan escasos resultados!
3776,"There had been mad wilful rejections, monstrous forms of self-torture and self-denial, whose origin was fear and whose result was a degradation infinitely more terrible than that fancied degradation from which, in their ignorance, they had sought to escape; Nature, in her wonderful irony, driving out the anchorite to feed with the wild animals of the desert and giving to the hermit the beasts of the field as his companions.","Những cự tuyệt ngoan cố điên rồ, những hình thức tự tra tấn và tự phủ nhận gớm guốc mà nguồn gốc là nỗi sợ và kết quả là sự tha hóa khủng khiếp hơn vô vàn lần so với sự tha hóa tưởng tượng mà họ, do vô minh, đã tìm cách trốn chạy. Mẹ thiên nhiên, với tính châm biếm kỳ diệu của bà, xua đuổi vị ẩn tu rồi cho ăn bằng thú hoang sa mạc và đem súc vật đồng bằng cho ẩn giả để làm bạn.","Kökeni korku olan çılgın, inatçı yadsımalar, sırt çevirmeler, özbenliğe uygulanan canavarca işkenceler, yoksunluklar. İnsanoğlu cahilliği yüzünden, sözüm ona utanç ve alçalmadan kaçınmak için yapmıştı bunları; ne var ki seçiminin sonucu, kaçmaya yeltendiği rezillikten bin beter bir rezillik olmuştu. O harikulade ironisiyle doğa, dünyadan el etek çekmişleri yabanıl çöl hayvanlarıyla bir arada yaşamak zorunda bırakmış, keşişlere can yoldaşı olarak tarlalardaki hayvanları vermişti.","Se habían producido rechazos insensatos, formas monstruosas de mortificación, de autotortura, cuyo origen era el miedo y su resultado una degradación infinitamente más terrible que la degradación imaginaria de la que el ser humano, en su ignorancia, había tratado de escapar. La naturaleza, utilizando su maravillosa ironía, empujaba al anacoreta a alimentarse con los animales salvajes del desierto y al ermitaño le daba por compañeros a las bestias del campo."
