line_no,en,vi,tr,es
3613,"I opened the window and signed to the man not to notice, so he contented himself after looking the place over and making up his mind as to what kind of a place he had got to by saying: ‘Lor’ bless yer, sir, I wouldn’t mind what was said to me in a bloomin’ madhouse.","Tôi mở cửa sổ và bảo gã lái xe tải đừng để bụng về chuyện này. Sau khi liếc mắt nhìn lại mặt trước tòa nhà bệnh viện, gã mới nhận ra là mình đang đứng ở đâu. Chỉ khi ấy gã mới bảo tôi: — Cầu Chúa hãy ban phước lành cho ông. Quả thực là tôi vẫn chưa hình dung hết cái cảnh phải đứng trước bọn người điên.","Pencereyi açtım ve adama önemsememesi için işaret ettim, böylece, adam, etrafa şöyle bir bakıp geldiği yerin nasıl bir yer olduğuna karar verdikten sonra, “Tanrı sizi korusun beyefendi, lanet olasıca bir tımarhanede bana ne dendiğini önemsemem.","Yo abrí la ventana y le hice señas al hombre para que no tomara en serio las cosas, por lo que él se contentó con echar un vistazo por el lugar, quizá para hacerse una idea sobre la clase de sitio al que había ido a dar. Y luego dijo: 'Dios lo bendiga, señor; yo no me altero por lo que me digan en una casa de locos como esta."
3614,I pity ye and the guv’nor for havin’ to live in the house with a wild beast like that.’,Tôi thật ái ngại cho ông và ông chủ của ông đã phải sống giữa những kẻ hung tợn đến như vậy!,"Onun gibi vahşi bir hayvanla birlikte bu evde yaşamak zorunda olduğunuz için size ve müdüre acıyorum,” demekle yetindi.",Usted y el director más bien me dan lástima por tener que vivir en una casa con una bestia salvaje como esa.
3615,"Then he asked his way civilly enough, and I told him where the gate of the empty house was; he went away, followed by threats and curses and revilings from our man.",Rồi gã lịch sự hỏi tôi lối sang ngôi nhà hoang bên cạnh. Tôi cũng đáp lễ chỉ đường cho gã. Gã đi rồi nhưng Renfield vẫn điên khùng phun ra hàng tràng những lời chửi bới và đe dọa.,"Onun gibi vahşi bir hayvanla birlikte bu evde yaşamak zorunda olduğunuz için size ve müdüre acıyorum,” demekle yetindi.","Luego preguntó por el camino con bastante cortesía, y yo le indiqué dónde quedaba el portón de la casa vacía; se alejó, seguido de amenazas e improperios de nuestro hombre."
3616,"I went down to see if I could make out any cause for his anger, since he is usually such a well-behaved man, and except his violent fits nothing of the kind had ever occurred.","Khi tôi xuống thăm hắn, trong đầu tôi vẫn tự hỏi là lần này mình có thể tìm ra nguyên nhân khiến cho hắn tức giận hay không.","Sonra kibarca yolu sordu; ona boş evin kapısının nerede olduğunu anlattım; adamımızın tehditlerini, küfürlerini ve sövmelerini peşine takıp uzaklaştı.","Bajé a ver si podía descubrir la causa de su enojo, ya que habitualmente a un hombre correcto, y con excepción de los periodos violentos nunca le ocurre nada parecido."
3617,"I found him, to my astonishment, quite composed and most genial in his manner.","Xuống tới phòng hắn, tôi rất ngạc nhiên vì không hiểu sao hắn lại lặng lẽ và hiền hòa đến thế.","Neden bu şekilde öfkelendiğini anlayabilir miyim diye aşağı indim, çünkü genelde çok terbiyelidir ve vahşi nöbetleri dışında bu tarz bir şey daha önce hiç yaşanmamıştı.","Para mi asombro, lo encontré bastante tranquilo y comportándose de la manera más cordial."
3618,"I tried to get him to talk of the incident, but he blandly asked me questions as to what I meant, and led me to believe that he was completely oblivious of the affair.","Tôi cố gặng hỏi xem hắn nói gì về chuyện đã xảy ra, nhưng hắn lại hỏi lại là tôi định nói gì. Tôi thấy dường như hắn đã thực sự không còn nhớ gì nữa.","Çok şaşırtıcı, ama onu oldukça sakin ve ılımlı bir tavır içinde buldum.","Traté de hacerlo hablar sobre el incidente, pero él me preguntó suavemente que de qué estaba hablando, y me condujo a creer que había olvidado completamente el asunto."
3619,"It was, I am sorry to say, however, only another instance of his cunning, for within half an hour I heard of him again.","Thật không hay ho tí nào khi đó chỉ là một ví dụ mới về đầu óc xảo trá của hắn, bởi chưa đầy nửa giờ đồng hồ sau, hắn lại khiến tôi phải nói về hắn.","Onu olay hakkında konuşturmaya çalıştım, ama bana tatlılıkla ne demek istediğimi sorup durdu ve konudan tümüyle habersiz olduğunu düşünmeme neden oldu.","Era, sin embargo, lamento tener que decirlo, sólo otra instancia de su astucia, pues media hora después tuve noticias de él otra vez."
3620,"This time he had broken out through the window of his room, and was running down the avenue.","Lần này, hắn đã nhảy ra ngoài qua cửa sổ và bỏ chạy thục mạng.","Üzülerek belirtmeliyim ki, bu yalnızca şeytanlığının bir başka göstergesiymiş, çünkü yarım saat sonra ondan yeni bir haber daha aldım.","En esta ocasión se había escapado otra vez de la ventana de su cuarto, y corría por la avenida."
3621,"I called to the attendants to follow me, and ran after him, for I feared he was intent on some mischief.","Sợ hắn làm bậy, tôi buộc phải gọi mấy giám thị và bảo họ bằng mọi giá phải bắt bằng được hắn về. Và tôi đã không nhầm.","Bu sefer, odasının penceresinden çıkmış ağaçlıklı yoldan aşağı koşuyordu.","Llamé a los asistentes para que me siguieran y corrí tras él, pues temía que estuviera intentando hacer alguna treta."
3622,"My fear was justified when I saw the same cart which had passed before coming down the road, having on it some great wooden boxes.","Một lúc sau, tôi thấy chiếc xe tải quay ngược trở lại phía bệnh viện, trên xe lúc này là những chiếc thùng lớn.",Hastabakıcılara peşimden gelmelerini söyleyip hastanın ardından koştum çünkü birine zarar vermesinden korkuyordum.,"Mi temor fue justificado cuando vi que por el camino bajaba el mismo carruaje que había pasado frente a nosotros anteriormente, cargado con algunas cajas de madera."
3623,"The men were wiping their foreheads, and were flushed in the face, as if with violent exercise.","Hai gã trên xe đang lấy khăn lau mồ hôi trên trán, mặt mũi họ đỏ gay đỏ gắt như thể vừa trải qua một cuộc vật lộn ác liệt.","Üzerinde birkaç büyük tahta sandıkla, demin geçen arabanın yolda ilerlediğini gördüğümde korkumda haklı çıktım.","Los hombres se estaban limpiando la frente y tenían las caras encendidas, como si acabaran de hacer un violento ejercicio."
3624,"Before I could get up to him the patient rushed at them, and pulling one of them off the cart, began to knock his head against the ground.","Trước khi tôi chộp được tên bệnh nhân, hắn đã kịp nhảy lên bậc xe tóm gáy một gã lái xe và lôi xuống đất, rồi hắn túm tóc nạn nhân và đập đầu gã túi bụi xuống mặt đường.","Adamlar, sanki vahşice egzersiz yapmışlar gibi alınlarını siliyorlardı ve yüzleri kızarmıştı.","Antes de que pudiera alcanzarlo, el paciente corrió hacia ellos y, tirando a uno de ellos del carruaje, comenzó a pegar su cabeza contra el suelo."
3625,If I had not seized him just at the moment I believe he would have killed the man there and then.,Nếu lúc ấy tôi không kịp chạy bám theo thì có lẽ hắn đã đập chết tươi gã đàn ông kia rồi.,"Ben daha ona ulaşamadan, hasta, adamların üstüne atıldı ve içlerinden birini arabadan indirerek başını yere vurmaya başladı.","Si en esos momentos no lo hubiera sujetado, creo que habría matado a golpes al hombre allí mismo."
3626,The other fellow jumped down and struck him over the head with the butt-end of his heavy whip.,"Gã lái xe còn lại cũng vội vàng nhảy xuống đất, tay cầm một ống dây cao su vụt lia lịa vào người tên bệnh nhân.",Eğer zamanında onu yakalamasaydım sanırım adamı hemen oracıkta öldürecekti.,El otro tipo saltó del carruaje y lo golpeó con el mango de su pesado látigo.
3627,"It was a terrible blow; but he did not seem to mind it, but seized him also, and struggled with the three of us, pulling us to and fro as if we were kittens.","Những đòn đánh này lẽ ra phải làm cho hắn đau đớn điên dại, nhưng không, nhìn hắn không có vẻ gì là như thế, bởi vì sau đó hắn đã thản nhiên đứng dậy đánh lại gã đàn ông đang tấn công hắn, rồi hắn tấn công lại cả ba chúng tôi, xô đẩy chúng tôi nghiêng ngả, dúi dụi dễ dàng như thể hắn làm với mấy con mèo hen.",Öteki adam aşağı atladı ve kırbacının küt tarafıyla hastanın kafasına vurdu.,"Fue un golpe terrible, pero él no pareció sentirlo, sino que agarró también al hombre y luchó con nosotros tres tirándonos para uno y otro lado como si fuésemos gatitos."
3628,"You know I am no light weight, and the others were both burly men.","Ông biết rằng tôi chỉ là một thằng còm nhom, song tôi không thể nói như vậy với hai gã lái xe tải: đó là hai gã khỏe như trâu mộng.",Korkunç bir darbeydi; ama aldırmışa benzemiyordu ve onu da yakalayıp sanki kedi yavrusuymuşuz gibi bizi bir ileri bir geri çekiştirerek üçümüzle birden mücadele etti.,"Usted sabe muy bien que yo no soy liviano, y los otros dos hombres eran fornidos."
3629,"At first he was silent in his fighting; but as we began to master him, and the attendants were putting a strait-waistcoat on him, he began to shout: ‘I’ll frustrate them!","Lúc đầu, hắn chẳng nói chẳng rằng gì hết, chỉ đến khi chúng tôi tìm cách làm chủ được hắn và khi mấy tay giám thị khoác áo trói lên người hắn, hắn mới gào lên: “Tôi đang phá kế hoạch của chúng!","Biliyorsunuz, hafif değilim, öteki ikisi de cüsseli adamlardı.","Al principio luchó en silencio, pero a medida que comenzamos a dominarlo, y cuando los asistentes le estaban poniendo la camisa de fuerza, empezó a gritar: 'Yo lo impediré."
3632,I’ll fight for my Lord and Master!’ and all sorts of similar incoherent ravings.,"Chúng sẽ không thể ăn trộm của tôi, chúng không thể giết tôi được nữa! Tôi phải chiến đấu vì đức Chúa Trời và vì ông chủ!” Hắn không ngớt tuôn ra những lời nói điên rồ chẳng ai hiểu nổi.",Beni yavaş yavaş öldüremeyecekler!,"¡Pelearé por mi amo y señor!’, y toda esa clase de incoherentes fruslerías."
3633,It was with very considerable difficulty that they got him back to the house and put him in the padded room.,"Chúng sẽ không thể ăn trộm của tôi, chúng không thể giết tôi được nữa! Tôi phải chiến đấu vì đức Chúa Trời và vì ông chủ!” Hắn không ngớt tuôn ra những lời nói điên rồ chẳng ai hiểu nổi. Phải khó khăn lắm chúng tôi mới dẫn được hắn về bệnh viện và nhốt vào trong phòng.",Efendim için savaşacağım!” Bu ve buna benzeyen abuk sabuk şeyler söyledi.,Con bastante dificultad lograron llevarlo de regreso a casa y lo encerramos en el cuarto de seguridad.
3637,"Their threats were, however, mingled with some sort of indirect apology for the defeat of the two of them by a feeble madman.","Còn hai gã lái xe tải, lúc đầu cứ luôn mồm dọa sẽ đưa vụ hành hung này ra tòa; nhưng sau đó, tôi lại thấy lẫn với lời đe dọa đó là những câu nói có hàm ý ăn năn, hối tiếc vì cả hai đã để mặc cho một kẻ điên rồ mất trí như vậy đánh đập.","Ama tehditleri, ikisinin de çelimsiz bir deli tarafından yenilmelerine ilişkin dolaylı bir savunmayla iç içe geçmişti.","Sin embargo, sus amenazas estaban mezcladas con una especie de lamentación indirecta por la derrota que habían sufrido a manos de un débil loco."
3638,They said that if it had not been for the way their strength had been spent in carrying and raising the heavy boxes to the cart they would have made short work of him.,"Cả hai đều có ý phân bua rằng nếu không phải chịu nhục để mang các thùng hàng đi cho êm xuôi, thì chắc chắn họ đã thắng thế chứ không phải là thằng điên kia! Song họ cũng đưa ra một lý do khác để biện hộ cho thất bại của mình: cơn khát cháy họng sau khi hoàn thành xong công việc bốc vác hàng lên xe đã làm cho họ bị mất sức, trong khi đó, xung quanh đây lại không có bất cứ một quán giải khát nào.",Güçleri yola gidecek ağır sandıkları taşıyıp arabaya kaldırmakla harcanmış olmasaydı adamı çabucak halledebileceklerini söylediler.,"Dijeron que si no hubiese sido por la manera como habían gastado sus fuerzas en levantar las pesadas cajas hasta el carruaje, habrían terminado con él rápidamente."
